Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat_(%),Ptch(rad),Roll(rad),Yaw(rad),FM,GPS,GSpd(kmh),Hdg(@),Alt(m),Sats,Rud,Ele,Thr,Ail,SA,SB,SC,SD,LSW,TxBat(V)
2021-08-03,08:47:22.050,-87,0,100,12,0,6,100,-83,100,12,18.9,14.2,416,47,0.48,-0.24,-0.63,0,12.611664 47.427948,70.3,-31.75,238,10,2,3,92,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:22.350,-87,0,100,12,0,6,100,-83,100,12,18.9,14.2,416,47,0.48,-0.24,-0.63,0,12.611664 47.427948,70.3,-31.75,238,10,0,3,88,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:22.650,-87,0,100,12,0,6,100,-83,100,12,18.9,14.2,416,47,0.48,-0.24,-0.63,0,12.611858 47.427806,70.3,-31.77,238,10,0,-4,92,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:22.950,-87,0,100,12,0,6,100,-83,100,12,18.9,14.6,421,47,0.48,-0.24,-0.63,0,12.611858 47.427806,70.3,-31.77,238,10,2,0,96,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:23.250,-86,0,100,3,0,6,100,-82,100,12,18.9,14.6,421,47,0.48,-0.24,-0.63,0,12.611858 47.427806,70.3,-31.77,238,10,2,3,100,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:23.550,-86,0,100,3,0,6,100,-82,100,12,18.9,14.6,421,47,0.48,-0.24,-0.63,0,12.611858 47.427806,70.3,-31.77,238,10,0,0,96,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:23.850,-86,0,100,12,0,6,100,-82,100,12,18.9,14.6,421,47,0.48,-0.24,-0.63,0,12.612022 47.427688,70.6,-31.76,238,10,-2,0,100,6,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:24.150,-86,0,100,12,0,6,100,-82,100,12,18.9,14.9,425,47,0.48,-0.24,-0.63,0,12.612022 47.427688,70.6,-31.76,238,10,0,-4,96,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:24.450,-86,0,100,11,0,6,100,-82,100,12,18.9,14.9,425,47,0.48,-0.24,-0.64,0,12.612022 47.427688,70.6,-31.76,238,10,0,-4,100,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:24.750,-86,0,100,11,0,6,100,-82,100,12,18.9,14.9,425,47,0.48,-0.24,-0.64,0,12.612022 47.427688,70.6,-31.76,238,10,2,-4,96,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:25.050,-86,0,100,11,0,6,100,-83,100,11,18.9,14.4,430,47,0.48,-0.24,-0.64,0,12.612186 47.427570,71.0,-31.77,239,10,2,0,100,10,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:25.350,-86,0,100,12,0,6,100,-82,100,12,18.9,14.4,430,47,0.49,-0.23,-0.65,0,12.612186 47.427570,71.0,-31.77,239,10,5,-4,104,6,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:25.650,-86,0,100,12,0,6,100,-82,100,12,18.9,14.4,430,47,0.49,-0.23,-0.65,0,12.612186 47.427570,71.0,-31.77,239,10,2,3,120,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:25.950,-86,0,100,12,0,6,100,-83,100,12,18.9,14.4,430,47,0.49,-0.23,-0.65,0,12.612378 47.427427,68.6,-31.86,240,10,2,11,116,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:26.250,-86,0,100,12,0,6,100,-83,100,12,18.8,15.1,434,46,0.49,-0.23,-0.65,0,12.612378 47.427427,68.6,-31.86,240,10,2,0,116,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:26.550,-85,0,100,12,0,6,100,-84,100,10,18.8,15.1,434,46,0.49,-0.21,-0.64,0,12.612378 47.427427,68.6,-31.86,240,10,5,7,116,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:26.850,-85,0,100,12,0,6,100,-84,100,10,18.8,15.1,434,46,0.49,-0.21,-0.64,0,12.612378 47.427427,68.6,-31.86,240,10,2,7,116,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:27.150,-86,0,100,12,0,6,100,-83,100,12,18.8,15.1,434,46,0.49,-0.21,-0.64,0,12.612534 47.427307,68.1,-31.92,241,10,0,3,112,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:27.450,-86,0,100,12,0,6,100,-83,100,12,18.9,14.6,438,47,0.51,-0.23,-0.65,0,12.612534 47.427307,68.1,-31.92,241,10,0,-4,116,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:27.750,-86,0,100,12,0,6,100,-83,100,12,18.9,14.6,438,47,0.51,-0.23,-0.65,0,12.612534 47.427307,68.1,-31.92,241,10,2,0,116,-10,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:28.050,-86,0,100,12,0,6,100,-83,100,11,18.9,14.6,438,47,0.51,-0.23,-0.65,0,12.612689 47.427183,68.3,-31.97,242,10,-2,3,112,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:28.350,-86,0,100,10,0,6,100,-82,100,12,18.9,14.4,443,47,0.51,-0.23,-0.65,0,12.612689 47.427183,68.3,-31.97,242,10,2,0,116,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:28.650,-86,0,100,10,0,6,100,-82,100,12,18.9,14.4,443,47,0.51,-0.24,-0.66,0,12.612689 47.427183,68.3,-31.97,242,10,2,-4,116,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:28.950,-86,0,100,12,0,6,100,-84,100,11,18.9,14.4,443,47,0.51,-0.24,-0.66,0,12.612689 47.427183,68.3,-31.97,242,10,5,0,116,10,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:29.250,-86,0,100,12,0,6,100,-84,100,11,18.9,14.4,443,47,0.51,-0.24,-0.66,0,12.612873 47.427031,67.6,-32.08,244,10,5,11,112,17,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:29.550,-86,0,100,11,0,6,100,-82,100,12,18.8,14.6,447,46,0.51,-0.24,-0.66,0,12.612873 47.427031,67.6,-32.08,244,10,5,-4,116,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:29.850,-86,0,100,11,0,6,100,-82,100,12,18.8,14.6,447,46,0.51,-0.22,-0.66,0,12.612873 47.427031,67.6,-32.08,244,10,2,0,116,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:30.150,-86,0,100,12,0,6,100,-84,100,11,18.8,14.6,447,46,0.51,-0.22,-0.66,0,12.612873 47.427031,67.6,-32.08,244,10,5,-4,120,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:30.450,-86,0,100,12,0,6,100,-84,100,11,18.8,14.6,447,46,0.51,-0.22,-0.66,0,12.613025 47.426901,67.3,-32.13,245,10,5,3,116,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:30.750,-87,0,100,12,0,6,100,-84,100,12,18.8,14.5,452,46,0.50,-0.22,-0.66,0,12.613025 47.426901,67.3,-32.13,245,10,2,0,116,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:31.050,-87,0,100,10,0,6,100,-83,100,12,18.8,14.5,452,46,0.50,-0.22,-0.66,0,12.613025 47.426901,67.3,-32.13,245,10,2,0,116,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:31.350,-87,0,100,10,0,6,100,-83,100,12,18.8,14.5,452,46,0.50,-0.22,-0.66,0,12.613207 47.426747,67.4,-32.04,247,10,0,0,116,6,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:31.650,-86,0,100,12,0,6,100,-83,100,12,18.8,15.0,456,46,0.50,-0.22,-0.66,0,12.613207 47.426747,67.4,-32.04,247,10,5,-4,116,13,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:31.950,-86,0,100,12,0,6,100,-83,100,12,18.8,15.0,456,46,0.49,-0.22,-0.66,0,12.613207 47.426747,67.4,-32.04,247,10,10,0,116,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:32.250,-86,0,100,12,0,6,100,-83,100,12,18.8,15.0,456,46,0.49,-0.22,-0.66,0,12.613207 47.426747,67.4,-32.04,247,10,2,0,120,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:32.550,-87,0,100,12,0,6,100,-85,100,11,18.8,15.0,456,46,0.49,-0.22,-0.66,0,12.613361 47.426623,67.7,-31.96,249,10,0,3,116,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:32.850,-87,0,100,12,0,6,100,-85,100,11,18.8,14.9,461,46,0.49,-0.22,-0.65,0,12.613361 47.426623,67.7,-31.96,249,10,0,15,120,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:33.150,-88,0,100,10,0,6,100,-82,100,12,18.8,14.9,461,46,0.49,-0.22,-0.65,0,12.613361 47.426623,67.7,-31.96,249,10,2,15,112,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:33.450,-88,0,100,10,0,6,100,-82,100,12,18.8,14.9,461,46,0.49,-0.22,-0.65,0,12.613547 47.426480,67.6,-31.86,251,10,0,7,108,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:33.750,-87,0,100,12,0,6,100,-82,100,12,18.8,14.7,465,46,0.49,-0.22,-0.65,0,12.613547 47.426480,67.6,-31.86,251,10,2,3,116,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:34.050,-86,0,100,12,0,6,100,-83,100,12,18.8,14.7,465,46,0.52,-0.23,-0.65,0,12.613547 47.426480,67.6,-31.86,251,10,2,0,116,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:34.350,-86,0,100,12,0,6,100,-83,100,12,18.8,14.7,465,46,0.52,-0.23,-0.65,0,12.613547 47.426480,67.6,-31.86,251,10,0,3,116,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:34.650,-86,0,100,13,0,6,100,-82,100,12,18.8,14.7,465,46,0.52,-0.23,-0.65,0,12.613702 47.426363,68.0,-31.81,253,10,0,3,116,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:34.950,-86,0,100,13,0,6,100,-82,100,12,18.8,14.4,469,46,0.52,-0.23,-0.65,0,12.613702 47.426363,68.0,-31.81,253,10,2,7,116,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:35.250,-87,0,100,11,0,6,100,-83,100,12,18.8,14.4,469,46,0.52,-0.24,-0.65,0,12.613702 47.426363,68.0,-31.81,253,10,0,11,112,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:35.550,-87,0,100,11,0,6,100,-83,100,12,18.8,14.4,469,46,0.52,-0.24,-0.65,0,12.613702 47.426363,68.0,-31.81,253,10,0,0,112,-10,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:35.850,-87,0,100,9,0,6,100,-83,100,11,18.8,14.5,474,46,0.52,-0.24,-0.65,0,12.613891 47.426223,68.8,-31.79,255,10,2,3,116,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:36.150,-87,0,100,9,0,6,100,-83,100,11,18.8,14.5,474,46,0.53,-0.26,-0.65,0,12.613891 47.426223,68.8,-31.79,255,10,2,0,116,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:36.450,-87,0,100,12,0,6,100,-84,100,12,18.8,14.5,474,46,0.53,-0.26,-0.65,0,12.613891 47.426223,68.8,-31.79,255,10,0,3,112,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:36.750,-87,0,100,13,0,6,100,-84,100,11,18.8,14.5,474,46,0.53,-0.26,-0.65,0,12.614050 47.426105,69.7,-31.79,256,10,0,3,104,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:37.050,-87,0,100,13,0,6,100,-84,100,11,18.8,14.4,478,46,0.53,-0.26,-0.65,0,12.614050 47.426105,69.7,-31.79,256,10,0,0,100,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:37.350,-87,0,100,13,0,6,100,-84,100,11,18.8,14.4,478,46,0.54,-0.27,-0.65,0,12.614050 47.426105,69.7,-31.79,256,10,0,-4,100,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:37.650,-88,0,100,11,0,6,100,-84,100,12,18.8,14.4,478,46,0.54,-0.27,-0.65,0,12.614050 47.426105,69.7,-31.79,256,10,-2,0,100,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:37.950,-88,0,100,11,0,6,100,-84,100,12,18.8,14.4,478,46,0.54,-0.27,-0.65,0,12.614211 47.425987,70.1,-31.79,257,10,0,-9,100,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:38.250,-88,0,100,12,0,6,100,-85,100,0,18.9,14.1,482,47,0.54,-0.28,-0.65,0,12.614211 47.425987,70.1,-31.79,257,10,2,-4,100,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:38.550,-88,0,100,12,0,6,100,-85,100,0,18.9,14.1,482,47,0.54,-0.28,-0.65,0,12.614211 47.425987,70.1,-31.79,257,10,2,0,96,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:38.850,-90,0,100,10,0,6,100,-86,100,11,18.9,14.1,482,47,0.54,-0.28,-0.65,0,12.614404 47.425847,69.6,-31.73,256,10,2,3,100,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:39.150,-90,0,100,10,0,6,100,-86,100,11,18.8,13.5,486,46,0.54,-0.28,-0.65,0,12.614404 47.425847,69.6,-31.73,256,10,2,-4,104,10,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:39.450,-90,0,100,10,0,6,100,-87,100,11,18.8,13.5,486,46,0.52,-0.28,-0.65,0,12.614404 47.425847,69.6,-31.73,256,10,0,-4,108,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:39.750,-92,0,100,10,0,6,100,-88,100,10,18.8,13.5,486,46,0.52,-0.28,-0.65,0,12.614404 47.425847,69.6,-31.73,256,10,0,0,100,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:40.050,-92,0,100,10,0,6,100,-88,100,10,18.8,13.5,486,46,0.52,-0.28,-0.65,0,12.614564 47.425732,69.7,-31.71,254,10,-2,-4,108,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:40.350,-93,0,100,9,0,6,100,-89,100,9,18.8,14.6,491,46,0.52,-0.28,-0.65,0,12.614564 47.425732,69.7,-31.71,254,10,5,-4,108,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:40.650,-93,0,100,9,0,6,100,-89,100,9,18.8,14.6,491,46,0.50,-0.26,-0.65,0,12.614564 47.425732,69.7,-31.71,254,10,0,-9,112,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:40.950,-94,0,97,8,0,6,100,-92,100,7,18.8,14.6,491,46,0.50,-0.26,-0.65,0,12.614564 47.425732,69.7,-31.71,254,10,0,-4,112,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:41.250,-94,0,97,8,0,6,100,-92,100,7,18.8,15.0,495,46,0.50,-0.26,-0.65,0,12.614725 47.425620,69.3,-31.66,253,10,0,-4,108,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:41.550,-95,0,100,9,0,6,100,-93,100,6,18.8,15.0,495,46,0.48,-0.25,-0.66,0,12.614725 47.425620,69.3,-31.66,253,10,2,-4,108,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:41.850,-95,0,100,9,0,6,100,-93,100,6,18.8,15.0,495,46,0.48,-0.25,-0.66,0,12.614725 47.425620,69.3,-31.66,253,10,0,-4,112,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:42.150,-95,0,100,9,0,6,100,-93,100,6,18.8,15.0,495,46,0.48,-0.25,-0.66,0,12.614916 47.425489,68.2,-31.65,252,11,0,-4,108,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:42.450,-96,0,97,6,0,6,100,-93,100,7,18.8,14.9,500,46,0.48,-0.25,-0.66,0,12.614916 47.425489,68.2,-31.65,252,11,0,0,112,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:42.750,-97,0,100,4,0,6,100,-94,100,5,18.8,14.9,500,46,0.47,-0.24,-0.66,0,12.614916 47.425489,68.2,-31.65,252,11,2,0,112,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:43.050,-97,0,100,4,0,6,100,-94,100,5,18.8,14.9,500,46,0.47,-0.24,-0.66,0,12.614916 47.425489,68.2,-31.65,252,11,2,0,108,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:43.350,-99,0,97,2,0,6,100,-98,95,0,18.8,14.9,500,46,0.47,-0.24,-0.66,0,12.615074 47.425381,67.4,-31.66,251,11,2,0,112,6,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:43.650,-99,0,97,2,0,6,100,-98,95,0,18.8,14.5,504,45,0.47,-0.24,-0.66,0,12.615074 47.425381,67.4,-31.66,251,11,2,7,108,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:43.950,-98,0,98,2,0,6,100,-92,98,7,18.8,14.5,504,45,0.47,-0.23,-0.65,0,12.615074 47.425381,67.4,-31.66,251,11,0,7,108,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:44.250,-98,0,98,2,0,6,100,-92,98,7,18.8,14.5,504,45,0.47,-0.23,-0.65,0,12.615074 47.425381,67.4,-31.66,251,11,5,11,108,-10,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:44.550,-98,0,100,7,0,6,100,-92,99,7,18.8,14.6,509,45,0.47,-0.23,-0.65,0,12.615259 47.425255,65.9,-31.66,251,11,2,-4,108,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:44.850,-98,0,100,7,0,6,100,-92,99,7,18.8,14.6,509,45,0.50,-0.23,-0.64,0,12.615259 47.425255,65.9,-31.66,251,11,2,-4,112,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:45.150,-98,0,96,3,0,6,100,-94,100,6,18.8,14.6,509,45,0.50,-0.23,-0.64,0,12.615259 47.425255,65.9,-31.66,251,11,5,7,108,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:45.450,-100,0,100,3,0,6,100,-98,100,1,18.8,14.6,509,45,0.50,-0.23,-0.64,0,12.615412 47.425150,65.7,-31.66,252,11,8,15,108,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:45.750,-100,0,100,3,0,6,100,-98,100,1,18.8,14.2,513,45,0.50,-0.23,-0.64,0,12.615412 47.425150,65.7,-31.66,252,11,2,7,108,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:46.050,-100,0,97,-2,0,6,100,-96,95,4,18.8,14.2,513,45,0.49,-0.24,-0.63,0,12.615412 47.425150,65.7,-31.66,252,11,2,7,112,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:46.350,-100,0,97,-2,0,6,100,-96,95,4,18.8,14.2,513,45,0.49,-0.24,-0.63,0,12.615412 47.425150,65.7,-31.66,252,11,5,3,108,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:46.650,-100,0,97,-2,0,6,100,-96,95,4,18.8,14.2,513,45,0.49,-0.24,-0.63,0,12.615593 47.425024,64.6,-31.72,252,11,2,3,112,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:46.950,-100,0,97,7,0,6,100,-98,98,0,18.8,14.5,518,45,0.49,-0.24,-0.63,0,12.615593 47.425024,64.6,-31.72,252,11,2,7,112,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:47.250,-100,0,97,7,0,6,100,-98,98,0,18.8,14.5,518,45,0.51,-0.26,-0.63,0,12.615593 47.425024,64.6,-31.72,252,11,0,-4,108,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:47.550,-100,0,97,7,0,6,100,-98,98,0,18.8,14.5,518,45,0.51,-0.26,-0.63,0,12.615593 47.425024,64.6,-31.72,252,11,0,0,112,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:47.850,-100,0,97,7,0,6,100,-98,98,0,18.8,14.5,518,45,0.51,-0.26,-0.63,0,12.615741 47.424917,64.0,-31.77,253,11,2,0,108,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:48.150,-102,0,82,3,0,6,100,-95,89,5,18.8,14.6,523,45,0.51,-0.26,-0.63,0,12.615741 47.424917,64.0,-31.77,253,11,5,0,112,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:48.450,-101,0,87,-7,0,6,100,-98,90,1,18.8,14.6,523,45,0.51,-0.26,-0.64,0,12.615741 47.424917,64.0,-31.77,253,11,2,3,108,13,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:48.750,-101,0,87,-7,0,6,100,-98,90,1,18.8,14.6,523,45,0.51,-0.26,-0.64,0,12.615741 47.424917,64.0,-31.77,253,11,2,0,112,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:49.050,-101,0,75,6,0,6,100,-98,95,0,18.8,14.6,523,45,0.51,-0.26,-0.64,0,12.615948 47.424758,65.4,-31.94,253,11,5,-4,108,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:49.350,-101,0,75,6,0,6,100,-98,95,0,18.8,14.2,527,45,0.51,-0.26,-0.64,0,12.615948 47.424758,65.4,-31.94,253,11,0,-4,112,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:49.650,-103,0,85,0,0,6,100,-98,83,1,18.8,14.2,527,45,0.49,-0.23,-0.65,0,12.615948 47.424758,65.4,-31.94,253,11,8,-9,108,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:49.950,-103,0,85,0,0,6,100,-98,83,1,18.8,14.2,527,45,0.49,-0.23,-0.65,0,12.615948 47.424758,65.4,-31.94,253,11,2,0,116,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:50.250,-102,0,91,-5,0,6,100,-96,87,3,18.8,14.2,527,45,0.49,-0.23,-0.65,0,12.616129 47.424613,66.7,-32.00,254,11,0,-4,120,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:50.550,-102,0,91,-5,0,6,100,-96,87,3,18.8,14.6,533,45,0.49,-0.23,-0.65,0,12.616129 47.424613,66.7,-32.00,254,11,5,-4,116,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:50.850,-102,0,95,4,0,6,100,-100,94,-2,18.8,14.6,533,45,0.46,-0.22,-0.67,0,12.616129 47.424613,66.7,-32.00,254,11,2,15,112,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:51.150,-101,0,94,-5,0,6,100,-98,97,1,18.8,14.6,533,45,0.46,-0.22,-0.67,0,12.616129 47.424613,66.7,-32.00,254,11,2,11,112,6,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:51.450,-101,0,94,-5,0,6,100,-98,97,1,18.8,14.6,533,45,0.46,-0.22,-0.67,0,12.616313 47.424463,68.1,-32.04,254,11,0,7,116,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:51.750,-101,0,94,-5,0,6,100,-98,97,1,18.8,15.1,538,45,0.46,-0.22,-0.67,0,12.616313 47.424463,68.1,-32.04,254,11,2,11,116,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:52.050,-100,0,94,3,0,6,100,-101,89,-4,18.8,15.1,538,45,0.48,-0.21,-0.67,0,12.616313 47.424463,68.1,-32.04,254,11,2,0,116,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:52.350,-100,0,94,3,0,6,100,-101,89,-4,18.8,15.1,538,45,0.48,-0.21,-0.67,0,12.616313 47.424463,68.1,-32.04,254,11,0,0,116,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:52.650,-99,0,87,7,0,6,100,-96,90,4,18.8,15.1,538,45,0.48,-0.21,-0.67,0,12.616498 47.424304,69.0,-32.13,256,11,5,3,120,6,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:52.950,-99,0,87,7,0,6,100,-96,90,4,18.8,14.4,543,45,0.48,-0.21,-0.67,0,12.616498 47.424304,69.0,-32.13,256,11,2,0,120,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:53.250,-99,0,85,6,0,6,100,-96,90,3,18.8,14.4,543,45,0.49,-0.20,-0.68,0,12.616498 47.424304,69.0,-32.13,256,11,0,0,120,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:53.550,-99,0,85,6,0,6,100,-96,90,3,18.8,14.4,543,45,0.49,-0.20,-0.68,0,12.616498 47.424304,69.0,-32.13,256,11,0,0,116,13,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:53.850,-99,0,85,6,0,6,100,-96,90,3,18.8,14.4,543,45,0.49,-0.20,-0.68,0,12.616715 47.424119,69.2,-32.08,257,11,0,-4,116,10,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:54.150,-99,0,85,6,0,6,100,-96,90,3,18.8,14.4,547,45,0.49,-0.20,-0.68,0,12.616715 47.424119,69.2,-32.08,257,11,5,-4,116,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:54.450,-99,0,85,6,0,6,100,-96,90,3,18.8,14.4,547,45,0.50,-0.19,-0.67,0,12.616715 47.424119,69.2,-32.08,257,11,0,7,112,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:54.750,-101,0,94,3,0,6,100,-101,85,-5,18.8,14.4,547,45,0.50,-0.19,-0.67,0,12.616715 47.424119,69.2,-32.08,257,11,2,0,116,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:55.050,-101,0,94,3,0,6,100,-101,85,-5,18.8,14.4,547,45,0.50,-0.19,-0.67,0,12.616902 47.423966,68.3,-31.99,257,11,0,-4,137,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:55.350,-100,0,86,5,0,6,100,-95,88,4,18.8,14.4,547,45,0.50,-0.19,-0.67,0,12.616902 47.423966,68.3,-31.99,257,11,2,-4,141,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:55.650,-100,0,86,5,0,6,100,-95,88,4,18.8,15.0,552,45,0.49,-0.19,-0.67,0,12.616902 47.423966,68.3,-31.99,257,11,2,0,141,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:47:55.950,-101,0,90,4,0,6,100,-98,89,1,18.8,15.0,552,45,0.49,-0.19,-0.67,0,12.616902 47.423966,68.3,-31.99,257,11,0,0,137,3,1,-1,-1,-1,0x0000000000000000,4.0
